     #v1       v2       v3       v4       v5       v6       v7  v8           v9        z
0.531290 0.426045 0.437832 0.070484 0.404846 0.378420 0.422622 0.0 1.742853e-01 0.287845
0.866437 0.136230 0.588756 0.725467 0.569562 0.080941 0.618661 1.0 2.982721e-01 0.461541
0.954125 0.248409 0.248887 0.058014 0.319418 0.548062 0.361377 0.0 5.450313e-02 0.180838
0.305622 0.133962 0.233431 0.130013 0.577543 0.364558 0.627918 1.0 4.690252e-02 0.311132
0.802747 0.722316 0.928341 0.684422 0.410197 0.699774 0.392315 1.0 8.260088e-01 0.795891
0.818209 0.072139 0.742119 0.776980 0.476254 0.382040 0.538136 0.0 4.679432e-01 0.508688
0.884734 0.349352 0.178314 0.152382 0.403529 0.283899 0.431386 0.0 2.852733e-02 0.274738
0.689532 0.824705 0.676537 0.710058 0.750138 0.786264 0.709757 0.0 4.465841e-01 0.535929
0.139942 0.746012 0.541299 0.670280 0.373709 0.297030 0.354577 0.0 2.820564e-01 0.447128
0.411559 0.630018 0.375488 0.062704 0.374149 0.548386 0.367732 0.0 1.330163e-01 0.288351
0.954851 0.580883 0.953649 0.823129 0.412012 0.570682 0.411066 1.0 8.501155e-01 0.785795
0.021907 0.180526 0.945038 0.785725 0.672504 0.296479 0.714464 1.0 7.749727e-01 0.780729
0.041805 0.791358 0.768342 0.943686 0.423138 0.557626 0.396767 1.0 5.726818e-01 0.744395
0.972853 0.896963 0.566054 0.734703 0.767593 0.419533 0.718080 0.0 3.165365e-01 0.454413
0.754569 0.810973 0.396586 0.074068 0.749998 0.271776 0.710617 0.0 1.531452e-01 0.338697
0.356271 0.772760 0.232997 0.042679 0.259022 0.425543 0.236636 1.0 5.253992e-02 0.336680
0.851439 0.916719 0.968236 0.667034 0.656925 0.354052 0.607144 0.0 9.290302e-01 0.791991
0.277311 0.073401 0.097774 0.099930 0.594352 0.568807 0.653197 0.0 8.145864e-03 0.221222
0.423280 0.022735 0.372783 0.143002 0.481249 0.640967 0.546700 1.0 1.169717e-01 0.317532
0.014689 0.549207 0.271990 0.115837 0.611263 0.882398 0.608814 0.0 6.881329e-02 0.267618
0.717624 0.542674 0.770097 0.991554 0.700168 0.321242 0.695039 0.0 5.506074e-01 0.596410
0.143457 0.439501 0.212229 0.061604 0.371392 0.358885 0.388264 1.0 4.108092e-02 0.307316
0.409144 0.884761 0.229822 0.111965 0.389817 0.439756 0.351037 1.0 5.211018e-02 0.356975
0.919138 0.496744 0.910201 0.814516 0.443323 0.328189 0.452126 0.0 7.627590e-01 0.765939
0.639178 0.321181 0.371766 0.157192 0.364587 0.386249 0.395814 1.0 1.232438e-01 0.336620
0.532384 0.770935 0.457364 0.134420 0.511554 0.386850 0.482658 0.0 2.022590e-01 0.364460
0.857207 0.048048 0.879748 0.957769 0.378194 0.378649 0.445677 0.0 6.544380e-01 0.607805
0.235735 0.742621 0.324856 0.163462 0.524676 0.423342 0.500766 0.0 1.015650e-01 0.320465
0.823459 0.932198 0.720751 0.779464 0.564791 0.527430 0.515831 0.0 5.161995e-01 0.557154
0.483208 0.470101 0.571244 0.760406 0.529287 0.427418 0.537614 0.0 2.990404e-01 0.425942
0.897952 0.824118 0.196239 0.003714 0.453174 0.394679 0.421137 0.0 3.761053e-02 0.232185
0.738040 0.347089 0.443043 0.081315 0.691200 0.248791 0.713353 0.0 1.758613e-01 0.273912
0.055107 0.854286 0.721123 0.934307 0.752760 0.352194 0.708977 0.0 5.099479e-01 0.654837
0.956631 0.767530 0.792955 0.918530 0.614571 0.384859 0.584943 1.0 6.074445e-01 0.709941
0.550864 0.457645 0.318835 0.021630 0.364308 0.577143 0.379869 1.0 9.298376e-02 0.284457
0.432206 0.270928 0.622254 0.915977 0.108357 0.539205 0.154172 1.0 3.419031e-01 0.494753
0.999351 0.186575 0.334257 0.029462 0.326275 0.401567 0.376428 0.0 9.711853e-02 0.274715
0.582543 0.830809 0.979224 0.834277 0.547669 0.558758 0.512484 0.0 9.364405e-01 0.848296
0.126746 0.035344 0.363800 0.015312 0.455825 0.470390 0.523195 1.0 1.116836e-01 0.250798
0.212118 0.221925 0.243607 0.019668 0.616911 0.878938 0.656374 0.0 5.195316e-02 0.170982
0.075277 0.927282 0.328083 0.045709 0.428696 0.811082 0.384631 0.0 1.069219e-01 0.298322
0.950845 0.511158 0.475101 0.053884 0.518879 0.501741 0.522445 0.0 2.084257e-01 0.337842
0.345958 0.657646 0.495889 0.153346 0.217645 0.294997 0.213656 0.0 2.330906e-01 0.378920
0.283683 0.946801 0.492590 0.027102 0.397595 0.568758 0.351198 1.0 2.417507e-01 0.446099
0.588518 0.930829 0.786146 0.886492 0.765174 0.496976 0.709712 0.0 6.139573e-01 0.633844
0.712611 0.602254 0.621786 0.980166 0.540080 0.212113 0.531440 1.0 3.628390e-01 0.535435
0.427898 0.741776 0.861139 0.948066 0.283784 0.535725 0.265817 0.0 7.131821e-01 0.723155
0.302555 0.921319 0.042684 0.112331 0.249353 0.329052 0.210873 1.0 1.818818e-03 0.295208
0.986391 0.676032 0.506538 0.747164 0.466195 0.253008 0.452909 0.0 2.439962e-01 0.418842
0.278469 0.135739 0.510884 0.825405 0.432124 0.534896 0.487815 0.0 2.245836e-01 0.363811
0.822524 0.777771 0.934380 0.810024 0.484446 0.545083 0.455748 1.0 8.448935e-01 0.826881
0.854589 0.545063 0.896364 0.694264 0.742001 0.356037 0.737432 1.0 7.462475e-01 0.734026
0.470414 0.758985 0.124377 0.017555 0.299769 0.405457 0.278952 1.0 1.495242e-02 0.278643
0.166530 0.249199 0.568968 0.853804 0.451400 0.283834 0.491869 1.0 2.846882e-01 0.478273
0.641907 0.291445 0.961630 0.793681 0.513815 0.350262 0.547628 0.0 8.195915e-01 0.661802
0.939866 0.008154 0.794849 0.835057 0.665100 0.744276 0.728549 0.0 5.300212e-01 0.501598
0.771678 0.549555 0.757808 0.792201 0.368014 0.623225 0.373453 1.0 5.338390e-01 0.611161
0.577542 0.308364 0.657016 0.814219 0.559609 0.306945 0.590163 1.0 3.838667e-01 0.508954
0.884742 0.491375 0.337542 0.053807 0.400019 0.252486 0.411964 0.0 1.048531e-01 0.268906
0.348436 0.335029 0.687113 0.845764 0.410116 0.052203 0.439000 0.0 4.219406e-01 0.508917
0.290373 0.358641 0.889195 0.981482 0.579386 0.120419 0.601220 0.0 7.096835e-01 0.607504
0.452959 0.812431 0.870452 0.903616 0.305443 0.620309 0.276798 0.0 7.376516e-01 0.765314
0.529657 0.126715 0.449658 0.060229 0.265369 0.337697 0.325597 1.0 1.736876e-01 0.308358
0.244760 0.433981 0.427598 0.085765 0.306901 0.456797 0.325736 0.0 1.664781e-01 0.322970
0.593576 0.274943 0.626893 0.789948 0.450382 0.634173 0.487881 0.0 3.472826e-01 0.444132
0.102821 0.805413 0.245872 0.098968 0.541344 0.747833 0.509204 1.0 5.883383e-02 0.335416
0.277617 0.279282 0.069034 0.006222 0.466217 0.389504 0.500431 0.0 4.230746e-03 0.194635
0.923593 0.403431 0.356008 0.089799 0.471768 0.556530 0.491453 0.0 1.147673e-01 0.311817
0.309978 0.442046 0.833225 0.749069 0.258303 0.427589 0.277998 1.0 6.328628e-01 0.732954
0.317974 0.491066 0.147520 0.002916 0.394011 0.604977 0.403210 0.0 2.004888e-02 0.255683
0.070359 0.606676 0.460367 0.047270 0.430110 0.464719 0.426308 1.0 1.990928e-01 0.387190
0.189664 0.682670 0.410286 0.131678 0.001630 0.264112 0.000000 0.0 1.602873e-01 0.337944
0.513377 0.758836 0.097518 0.090147 0.412062 0.269170 0.388774 0.0 9.197520e-03 0.194904
0.474543 0.085321 0.874486 0.990712 0.445164 0.561558 0.504583 0.0 6.514070e-01 0.563729
0.185515 0.942739 0.122233 0.042647 0.596570 0.529137 0.545227 0.0 1.490265e-02 0.221437
0.443099 0.691859 0.725878 0.928502 0.444139 0.412339 0.428334 0.0 5.023632e-01 0.535307
0.613283 0.775711 0.673382 0.973346 0.304984 0.436993 0.281979 0.0 4.387093e-01 0.530386
0.669576 0.255159 0.211761 0.052994 0.638384 0.284594 0.671593 1.0 3.951456e-02 0.266889
0.383312 0.078608 0.043120 0.071046 0.342501 0.790779 0.406166 0.0 1.591960e-03 0.214407
0.986141 0.439458 0.997754 0.972777 0.286381 0.197392 0.305678 0.0 9.069838e-01 0.769740
0.070610 0.057223 0.814008 0.701335 0.400985 0.220165 0.464979 0.0 5.613184e-01 0.575382
0.636739 0.330244 0.227844 0.097742 0.276633 0.443049 0.310084 0.0 4.639339e-02 0.186408
0.584643 0.146710 0.673977 0.984740 0.396882 0.522623 0.451668 0.0 3.916421e-01 0.485468
0.920549 0.180447 0.769829 0.701302 0.557254 0.386301 0.600965 1.0 5.142810e-01 0.578967
0.689631 0.799518 0.411426 0.051185 0.481899 0.310143 0.451353 0.0 1.644918e-01 0.356171
0.319517 0.963563 0.451093 0.115024 0.282525 0.239624 0.236647 0.0 2.033171e-01 0.375367
0.519913 0.116100 0.387824 0.113018 0.600023 0.397563 0.651809 0.0 1.289493e-01 0.216880
0.777946 0.827721 0.490888 0.154737 0.608126 0.421560 0.572224 0.0 2.352777e-01 0.389483
0.737898 0.761018 0.229002 0.133828 0.276259 0.809557 0.256903 1.0 5.065183e-02 0.338014
0.674163 0.600570 0.890885 0.988987 0.382540 0.355839 0.380951 0.0 7.445307e-01 0.726953
0.684903 0.731029 0.221855 0.032178 0.545798 0.238186 0.522314 0.0 4.729389e-02 0.260778
0.275076 0.650576 0.917375 0.791069 0.737700 0.565264 0.720794 0.0 7.965040e-01 0.676069
0.321310 0.344651 0.419103 0.041581 0.588301 0.545526 0.613698 1.0 1.573035e-01 0.358561
0.675627 0.954149 0.769852 0.894231 0.383696 0.348022 0.336436 0.0 5.910893e-01 0.686830
0.390155 0.325280 0.356849 0.056029 0.667267 0.635284 0.691372 1.0 1.136429e-01 0.299637
0.581100 0.219982 0.642066 0.918902 0.462549 0.111692 0.504553 0.0 3.604990e-01 0.461834
0.023265 0.288081 0.270464 0.105173 0.601228 0.315779 0.630892 0.0 6.484297e-02 0.185366
0.066557 0.070008 0.765301 0.942686 0.296093 0.375580 0.361999 0.0 4.974199e-01 0.546730
0.161475 0.151887 0.229031 0.054175 0.446297 0.631154 0.497612 0.0 4.530963e-02 0.231607
0.941644 0.408160 0.233549 0.155902 0.228177 0.829940 0.254502 0.0 4.945639e-02 0.261806
0.264711 0.645781 0.994582 0.904494 0.346005 0.483978 0.338387 0.0 9.353973e-01 0.804032
0.206189 0.369957 0.480910 0.145174 0.566547 0.377482 0.589082 0.0 2.080825e-01 0.355893
0.626693 0.624467 0.868946 0.739426 0.560045 0.289769 0.548246 0.0 7.113399e-01 0.737634
0.398206 0.650394 0.644000 0.759435 0.583831 0.299711 0.568962 1.0 3.925645e-01 0.561569
0.840566 0.279097 0.160619 0.122406 0.000000 0.755853 0.046818 1.0 2.284655e-02 0.269612
0.390947 0.296980 0.135546 0.056799 0.419156 0.360746 0.452187 1.0 1.633123e-02 0.232239
0.346270 0.128764 0.106978 0.077691 0.396001 0.417316 0.453460 0.0 9.855328e-03 0.189360
0.802453 0.115261 0.955872 0.801405 0.545475 0.654634 0.598378 0.0 7.828567e-01 0.607889
0.910725 0.133467 0.201343 0.020975 0.393912 0.575385 0.449234 0.0 3.489796e-02 0.241303
0.801606 0.243651 0.528411 0.887305 0.363304 0.514972 0.406655 0.0 2.452987e-01 0.393299
0.119489 0.389816 0.462226 0.002277 0.647708 0.432537 0.663705 0.0 1.929437e-01 0.279112
0.981035 0.179471 0.799749 0.949259 0.439564 0.696497 0.486623 0.0 5.549212e-01 0.538191
0.761349 0.390849 0.917131 0.683133 0.678257 0.412553 0.695338 1.0 7.595036e-01 0.711397
0.292044 0.906157 0.918678 0.705171 0.247451 0.473087 0.211521 1.0 8.348817e-01 0.807440
0.805828 0.669345 0.505655 0.952018 0.385222 0.289890 0.374037 1.0 2.428599e-01 0.490781
0.964598 0.912111 0.595314 0.981784 0.346597 0.486993 0.305263 0.0 3.509973e-01 0.482164
0.725518 0.148932 0.626594 0.742446 0.737174 0.426257 0.780262 0.0 3.386677e-01 0.420253
0.904336 0.597162 0.063910 0.103086 0.535896 0.493128 0.528837 0.0 3.845629e-03 0.280434
0.791062 0.609976 0.196124 0.144387 0.397720 0.476881 0.393170 1.0 3.618568e-02 0.263339
0.433376 0.196027 0.863890 0.722540 0.188112 0.085661 0.240414 0.0 6.495516e-01 0.573302
0.204910 0.139788 0.445868 0.037573 0.815142 0.488562 0.857762 0.0 1.712078e-01 0.308684
0.218062 0.678683 0.472305 0.064289 0.475655 0.524762 0.460261 1.0 2.122389e-01 0.403543
0.489883 0.689140 0.150957 0.076119 0.367196 0.430835 0.352351 1.0 2.174998e-02 0.271957
0.516700 0.132958 0.641684 0.894187 0.161092 0.351957 0.224127 0.0 3.540701e-01 0.434579
0.321521 0.692375 0.332718 0.045326 0.570387 0.252348 0.551918 0.0 1.056068e-01 0.298571
0.464739 0.798247 0.710926 0.857544 0.336595 0.362731 0.311876 0.0 4.908888e-01 0.631644
0.322181 0.680957 0.401655 0.119466 0.713424 0.149719 0.691252 1.0 1.535699e-01 0.379662
0.199404 0.898976 0.561862 0.807068 0.229056 0.349185 0.194059 1.0 3.119734e-01 0.522230
0.298925 0.631619 0.378247 0.048443 0.622361 0.580114 0.610046 0.0 1.350162e-01 0.332072
0.940483 0.851891 0.520859 0.689093 0.579575 0.114309 0.539730 0.0 2.659731e-01 0.439349
0.127096 0.038616 0.056971 0.099356 0.587981 0.626519 0.650148 0.0 2.752564e-03 0.171434
0.684949 0.899697 0.926510 0.850984 0.645922 0.623868 0.597204 0.0 8.482467e-01 0.833735
0.588946 0.276087 0.401307 0.127591 0.400892 0.771846 0.439179 0.0 1.423831e-01 0.264352
0.135768 0.627868 0.881845 0.976602 0.625483 0.320400 0.611934 1.0 7.330547e-01 0.723813
0.433627 0.672308 0.934895 0.845232 0.599709 0.613288 0.581982 0.0 8.303933e-01 0.714770
0.560915 0.707941 0.312741 0.078817 0.465554 0.605040 0.445653 1.0 9.356597e-02 0.329543
0.768102 0.234830 0.084614 0.055257 0.391738 0.602418 0.435959 1.0 6.297483e-03 0.299157
0.210978 0.534387 0.609565 0.671436 0.406403 0.769773 0.412055 1.0 3.444971e-01 0.487824
0.163490 0.830640 0.907517 0.994308 0.433119 0.159680 0.400924 0.0 8.043096e-01 0.777165
0.289228 0.575724 0.488862 0.104949 0.154991 0.260435 0.161597 0.0 2.232546e-01 0.355276
0.132082 0.037119 0.350131 0.027158 0.828784 0.436222 0.883351 1.0 1.034887e-01 0.299126
0.252229 0.759365 0.478068 0.010897 0.529984 0.687811 0.502857 1.0 2.205363e-01 0.408050
0.819209 0.093045 0.192230 0.029373 0.175469 0.290859 0.240706 1.0 3.156213e-02 0.239445
0.102741 0.937359 0.922126 0.870360 0.600210 0.394082 0.549685 1.0 8.456022e-01 0.818188
0.316602 0.452250 0.086634 0.051863 0.327795 0.508634 0.346587 0.0 6.875383e-03 0.184114
0.438169 0.392528 0.852146 0.800262 0.412975 0.298234 0.435156 0.0 6.559058e-01 0.570487
0.706804 0.929481 0.476613 0.158498 0.419521 0.198710 0.376108 0.0 2.256677e-01 0.392114
0.220666 0.406012 0.026448 0.023437 0.141631 0.372679 0.168355 1.0 6.402406e-04 0.269872
0.384012 0.408146 0.463550 0.025318 0.339792 0.030478 0.361369 0.0 1.947099e-01 0.316555
0.985939 0.714571 0.393609 0.069691 0.325986 0.361842 0.311837 0.0 1.483539e-01 0.342309
0.195718 0.767318 0.526663 0.732184 0.442335 0.614234 0.417401 0.0 2.680032e-01 0.425674
0.596470 0.990464 0.500044 0.095729 0.269961 0.265077 0.222383 0.0 2.509479e-01 0.411337
0.783819 0.185710 0.686740 0.739160 0.210077 0.453432 0.265447 0.0 4.096912e-01 0.456721
0.713159 0.570408 0.369189 0.163112 0.490894 0.856446 0.489417 1.0 1.272314e-01 0.369105
0.573801 0.315182 0.310808 0.001014 0.396906 0.451232 0.430426 0.0 8.605711e-02 0.293909
0.663452 0.192689 0.545055 0.921528 0.418998 0.630074 0.465139 0.0 2.584553e-01 0.396339
0.176246 0.098170 0.601597 0.877147 0.330424 0.563776 0.391379 0.0 3.091144e-01 0.412197
0.169746 0.363859 0.141063 0.006360 0.776872 0.469359 0.793968 0.0 1.790938e-02 0.161979
0.415987 0.265468 0.749798 0.880227 0.351481 0.398113 0.392632 0.0 4.958739e-01 0.565137
0.049895 0.817491 0.714279 0.775019 0.794131 0.560139 0.752995 0.0 4.971728e-01 0.603090
0.350165 0.151636 0.467027 0.008182 0.539092 0.482853 0.589679 0.0 1.882701e-01 0.292631
0.421274 0.990711 0.086782 0.085323 0.590893 0.812501 0.532377 0.0 7.579768e-03 0.294596
0.339725 0.940596 0.295079 0.024740 0.310196 0.341256 0.266174 0.0 8.669449e-02 0.343420
0.737128 0.266217 0.097365 0.044939 0.409304 0.530765 0.447651 1.0 8.384674e-03 0.253589
0.065853 0.445285 0.690342 0.706243 0.616202 0.531440 0.627844 0.0 4.347138e-01 0.503936
0.150078 0.443607 0.847232 0.795021 0.293515 0.359080 0.312216 0.0 6.545020e-01 0.668088
0.825733 0.657912 0.708943 0.667772 0.552290 0.452722 0.537180 0.0 4.763437e-01 0.560545
0.887295 0.929792 0.305857 0.001845 0.440590 0.234392 0.396610 0.0 9.297130e-02 0.309400
0.856709 0.869359 0.667435 0.888171 0.370111 0.477945 0.334399 0.0 4.379818e-01 0.614828
0.591270 0.958507 0.657006 0.886759 0.424169 0.429806 0.376144 0.0 4.308472e-01 0.560127
0.606161 0.596802 0.901650 0.715661 0.579522 0.449413 0.573155 0.0 7.621171e-01 0.656139
0.135168 0.933055 0.181617 0.064571 0.318992 0.573321 0.277726 0.0 3.282068e-02 0.285836
0.608286 0.307339 0.954490 0.692456 0.669220 0.915118 0.696247 0.0 8.098923e-01 0.693044
0.264599 0.199439 0.117325 0.156040 0.512028 0.647037 0.556447 0.0 1.201453e-02 0.224763
0.855106 0.387587 0.058935 0.060693 0.688930 0.425740 0.703323 1.0 3.149039e-03 0.218590
0.644376 0.322907 0.443593 0.022855 0.583354 0.627098 0.611094 1.0 1.755011e-01 0.335677
0.519020 0.846184 0.810094 0.829336 0.223132 0.554637 0.193885 1.0 6.426251e-01 0.767046
0.828519 0.268855 0.311507 0.126293 0.608224 0.738719 0.641189 1.0 8.569134e-02 0.274977
0.612257 0.353408 0.171281 0.090861 0.371870 0.788152 0.401653 1.0 2.634302e-02 0.271960
0.363014 0.413809 0.636467 0.757167 0.592539 0.312188 0.607883 0.0 3.673879e-01 0.474181
0.846813 0.516819 0.784370 0.705251 0.611503 0.684116 0.613430 1.0 5.685387e-01 0.581933
0.534256 0.153630 0.788883 0.757516 0.654449 0.265662 0.699081 0.0 5.372545e-01 0.555998
0.242052 0.334466 0.961194 0.824765 0.492676 0.770138 0.519676 0.0 8.255031e-01 0.690512
0.069116 0.331852 0.665720 0.916933 0.518471 0.394991 0.546623 0.0 3.958458e-01 0.512549
0.680564 0.981778 0.902445 0.988432 0.317057 0.972861 0.268416 1.0 8.159538e-01 0.815486
0.693170 0.464741 0.502793 0.898450 0.578209 0.310339 0.585983 0.0 2.314569e-01 0.405590
0.424274 0.762911 0.277017 0.002355 0.387956 0.305437 0.366071 1.0 7.412687e-02 0.333786
0.862676 0.208685 0.987801 0.784866 0.629221 0.680965 0.669922 1.0 8.512832e-01 0.757439
0.925466 0.865211 0.436382 0.042929 0.381897 0.342233 0.346001 1.0 1.871399e-01 0.406477
0.606275 0.478342 0.643046 0.906805 0.672283 0.651140 0.678184 0.0 3.794897e-01 0.516116
0.113237 0.607467 0.041854 0.150752 0.429141 0.355250 0.424851 0.0 1.656348e-03 0.240936
0.538255 0.283678 0.912973 0.969854 0.435934 0.767128 0.472456 0.0 7.376781e-01 0.671716
0.349646 0.819866 0.988783 0.734088 0.722851 0.776040 0.682688 0.0 9.530188e-01 0.851697
0.534811 0.409679 0.799158 0.921252 0.503492 0.216659 0.522636 0.0 5.787182e-01 0.660521
0.949762 0.136089 0.061065 0.088566 0.475514 0.618122 0.529003 0.0 3.222487e-03 0.212467
0.696707 0.995529 0.200748 0.058665 0.467517 0.397461 0.413196 0.0 4.051513e-02 0.311305
